sent_id	word	pos	tag
961	.	PUNCT	O
962	5	NUM	O
962	minutes	NOUN	O
962	avant	ADP	O
962	la	DET	O
962	fin	NOUN	O
962	de	ADP	O
962	la	DET	O
962	cuisson	NOUN	O
962	,	PUNCT	B-INGRED
962	jeter	VERB	O
962	le	DET	O
962	piment	NOUN	B-INGRED
962	entier	ADJ	O
962	dans	ADP	O
962	la	DET	O
962	préparation	NOUN	O
962	.	PUNCT	O
963	Le	DET	O
963	plat	NOUN	O
963	est	AUX	O
963	cuit	VERB	O
963	.	PUNCT	O
964	Servir	VERB	O
964	aussitôt	ADV	O
964	.	PUNCT	O
965	Servir	VERB	O
965	avec	ADP	O
965	du	DET	O
965	riz	NOUN	B-INGRED
965	ou	CCONJ	B-INGRED
965	de	ADP	O
965	la	DET	O
965	banane	NOUN	O
965	plantin	NOUN	O
965	cuite	VERB	O
965	à	ADP	O
965	la	DET	O
965	vapeur	NOUN	O
965	.	PUNCT	O
966	Cabernet	NOUN	O
966	d'	ADP	O
966	Anjou	PROPN	O
967	Couper	VERB	O
967	en	ADP	O
967	fines	ADJ	O
967	lamelles	NOUN	O
967	ou	CCONJ	B-INGRED
967	en	ADP	O
967	petits	ADJ	B-INGRED
967	dés	NOUN	O
967	les	DET	O
967	oignons	NOUN	B-INGRED
967	et	CCONJ	O
967	le	DET	O
967	poivron	NOUN	B-INGRED
967	.	PUNCT	O
967	Les	PRON	O
967	faire	AUX	O
967	revenir	VERB	O
967	dans	ADP	O
967	un	DET	O
967	peu	ADV	O
967	de	ADP	O
967	matière	NOUN	B-INGRED
967	grasse	ADJ	I-INGRED
967	pour	ADP	O
967	qu'	SCONJ	O
967	ils	PRON	O
967	soient	AUX	O
967	dorés	ADJ	O
967	.	PUNCT	O
968	Couper	VERB	O
968	les	DET	O
968	courgettes	NOUN	B-INGRED
968	en	ADP	O
968	dés	NOUN	O
968	et	CCONJ	O
968	ajoutez	VERB	O
968	-	VERB	O
968	les	PRON	O
968	à	ADP	O
968	la	DET	O
968	preparation	NOUN	O
968	.	PUNCT	O
969	Laisser	VERB	O
969	cuire	VERB	O
969	suffisamment	ADV	O
969	pour	ADP	O
969	que	SCONJ	O
969	les	DET	O
969	légumes	NOUN	O
969	réduisent	VERB	O
969	bien	ADV	O
969	.	PUNCT	O
970	Pour	ADP	O
970	la	DET	O
970	crème	NOUN	B-INGRED
970	:	PUNCT	B-INGRED
970	mélanger	VERB	O
970	la	DET	O
970	crème	NOUN	B-INGRED
970	fraiche	ADJ	I-INGRED
970	,	PUNCT	B-INGRED
970	l'	DET	O
970	oeuf	NOUN	B-INGRED
970	,	PUNCT	B-INGRED
970	le	DET	O
970	parmesan	NOUN	B-INGRED
970	et	CCONJ	O
970	le	DET	O
970	curry	NOUN	B-INGRED
970	,	PUNCT	B-INGRED
970	ainsi	ADV	O
970	que	SCONJ	O
970	sel	NOUN	B-INGRED
970	et	CCONJ	O
970	poivre	NOUN	B-INGRED
970	.	PUNCT	O
971	Ajouter	VERB	O
971	aux	ADP	O
971	légumes	NOUN	O
971	après	ADP	O
971	les	PRON	O
971	avoir	AUX	O
971	retirés	VERB	O
971	du	ADP	O
971	feu	NOUN	O
971	.	PUNCT	O
972	Mettre	VERB	O
972	la	DET	O
972	préparation	NOUN	O
972	,	PUNCT	B-INGRED
972	avec	ADP	O
972	ou	CCONJ	B-INGRED
972	sans	ADP	O
972	crème	NOUN	B-INGRED
972	,	PUNCT	B-INGRED
972	sur	ADP	O
972	le	DET	O
972	fond	NOUN	O
972	de	ADP	O
972	tarte	NOUN	O
972	et	CCONJ	O
972	soupoudrer	VERB	O
972	de	ADP	O
972	gruyère	NOUN	B-INGRED
972	rapé	VERB	O
972	.	PUNCT	O
973	Laisser	VERB	O
973	cuire	VERB	O
973	à	ADP	O
973	thermostat	NOUN	O
973	6	NUM	O
973	,	PUNCT	B-INGRED
973	pendant	ADP	O
973	30	NUM	O
973	minutes	NOUN	O
973	environ	ADV	B-INGRED
973	.	PUNCT	O
974	Cette	DET	O
974	tarte	NOUN	O
974	peut	VERB	O
974	se	PRON	O
974	consommer	VERB	O
974	également	ADV	O
974	en	ADP	O
974	plat	NOUN	O
974	principal	ADJ	O
974	avec	ADP	O
974	de	ADP	O
974	la	DET	O
974	salade	NOUN	O
974	verte	ADJ	O
974	.	PUNCT	O
975	Couper	VERB	O
975	le	DET	O
975	potiron	NOUN	B-INGRED
975	épluché	VERB	O
975	en	ADP	O
975	gros	ADJ	B-INGRED
975	cubes	NOUN	O
975	,	PUNCT	B-INGRED
975	ainsi	ADV	O
975	que	SCONJ	O
975	les	DET	O
975	pommes	NOUN	B-INGRED
975	de	ADP	I-INGRED
975	terre	NOUN	I-INGRED
975	.	PUNCT	O
976	Les	PRON	O
976	faire	AUX	O
976	"	PUNCT	O
976	suer	VERB	O
976	"	PUNCT	O
976	dans	ADP	O
976	une	DET	O
976	cocotte	NOUN	O
976	avec	ADP	O
976	un	DET	O
976	peu	ADV	O
976	de	ADP	O
976	beurre	NOUN	B-INGRED
976	quelques	DET	O
976	minutes	NOUN	O
976	.	PUNCT	O
977	Ajouter	VERB	O
977	1	NUM	O
977	l	NOUN	O
977	1/2	NUM	B-INGRED
977	d'	ADP	O
977	eau	NOUN	B-INGRED
977	,	PUNCT	B-INGRED
977	saler	VERB	O
977	,	PUNCT	B-INGRED
977	poivrer	VERB	O
977	et	CCONJ	O
977	laisser	VERB	O
977	cuire	VERB	O
977	30	NUM	O
977	mn	NOUN	O
977	environ	ADV	B-INGRED
977	.	PUNCT	O
978	Mixer	VERB	O
978	le	DET	O
978	tout	NOUN	O
978	.	PUNCT	O
979	Dans	ADP	O
979	un	DET	O
979	bol	NOUN	O
979	,	PUNCT	B-INGRED
979	mélanger	VERB	O
979	la	DET	O
979	crème	NOUN	B-INGRED
979	et	CCONJ	O
979	le	DET	O
979	jaune	NOUN	B-INGRED
979	d'	ADP	I-INGRED
979	oeuf	NOUN	I-INGRED
979	.	PUNCT	O
980	Les	PRON	O
980	ajouter	VERB	O
980	au	ADP	O
980	potage	NOUN	O
980	bouillant	ADJ	O
980	,	PUNCT	B-INGRED
980	hors	ADP	O
980	du	ADP	O
980	feu	NOUN	O
980	pour	ADP	O
980	obtenir	VERB	O
980	un	DET	O
980	velouté	NOUN	O
980	.	PUNCT	O
981	Ajouter	VERB	O
981	enfin	ADV	O
981	le	DET	O
981	persil	NOUN	B-INGRED
981	hâché	VERB	I-INGRED
981	(	PUNCT	O
981	2	PUNCT	O
981	c	NOUN	B-INGRED
981	à	ADP	O
981	soupe	NOUN	O
981	)	PUNCT	O
981	.	PUNCT	O
982	Rectifier	VERB	O
982	l'	DET	O
982	assaisonnement	NOUN	O
982	et	CCONJ	O
982	servir	VERB	O
982	aussitôt	ADV	O
982	.	PUNCT	O
983	On	PRON	O
983	peut	VERB	O
983	accompagner	VERB	O
983	de	ADP	O
983	croûtons	NOUN	O
983	grillés	VERB	O
983	et	CCONJ	O
983	de	ADP	O
983	fromage	NOUN	B-INGRED
983	rapé	VERB	O
983	.	PUNCT	O
984	Ce	DET	O
984	délicieux	ADJ	O
984	potage	NOUN	O
984	constitue	VERB	O
984	à	ADP	O
984	lui	PRON	O
984	seul	ADJ	O
984	un	DET	O
984	plat	NOUN	O
984	équilibré	ADJ	O
984	.	PUNCT	O
985	un	DET	O
985	rouge	NOUN	O
985	léger	ADJ	O
985	.	PUNCT	O
986	Préparer	VERB	O
986	la	DET	O
986	crème	NOUN	B-INGRED
986	anglaise	ADJ	I-INGRED
986	.	PUNCT	O
987	Enfoncer	VERB	O
987	les	DET	O
987	pépites	NOUN	O
987	de	ADP	O
987	chocolat	NOUN	B-INGRED
987	(	PUNCT	O
987	côté	NOUN	O
987	plat	ADJ	O
987	vers	ADP	O
987	l'	DET	O
987	extérieur	NOUN	O
987	)	PUNCT	O
987	dans	ADP	O
987	les	DET	O
987	grains	NOUN	O
987	de	ADP	O
987	raisin	NOUN	B-INGRED
987	.	PUNCT	O
988	Placer	VERB	O
988	les	DET	O
988	grains	NOUN	O
988	de	ADP	O
988	raisin	NOUN	B-INGRED
988	dans	ADP	O
988	la	DET	O
988	crème	NOUN	B-INGRED
988	en	ADP	O
988	gardant	VERB	O
988	la	DET	O
988	'	PUNCT	O
988	pupille	NOUN	O
988	'	PUNCT	O
988	vers	ADP	O
988	le	DET	O
988	haut	NOUN	O
988	.	PUNCT	O
989	Les	DET	O
989	"	PUNCT	O
989	yeux	NOUN	O
989	"	PUNCT	O
989	ainsi	ADV	O
989	réalisés	VERB	O
989	peuvent	VERB	O
989	égalkement	ADV	O
989	aller	VERB	O
989	sur	ADP	O
989	un	DET	O
989	gâteau	NOUN	O
989	de	ADP	O
989	semoule	NOUN	O
989	,	PUNCT	B-INGRED
989	voire	CCONJ	O
989	un	DET	O
989	pudding	NOUN	O
989	.	PUNCT	O
990	Séparer	VERB	O
990	délicatement	ADV	O
990	chaque	DET	O
990	tranche	NOUN	O
990	de	ADP	O
990	saumon	NOUN	B-INGRED
990	à	ADP	O
990	l'	DET	O
990	aide	NOUN	O
990	d'	ADP	O
990	un	DET	O
990	couteau	NOUN	O
990	,	PUNCT	B-INGRED
990	disposer	VERB	O
990	une	DET	O
990	première	ADJ	O
990	couche	NOUN	O
990	en	ADP	O
990	rosace	NOUN	O
990	dans	ADP	O
990	un	DET	O
990	plat	NOUN	O
990	.	PUNCT	O
991	Poivrer	VERB	O
991	uniformément	ADV	O
991	,	PUNCT	B-INGRED
991	ajouter	VERB	O
991	les	DET	O
991	baies	NOUN	B-INGRED
991	roses	ADJ	I-INGRED
991	,	PUNCT	B-INGRED
991	quelques	DET	O
991	brins	NOUN	O
991	d'	ADP	O
991	aneth	NOUN	B-INGRED
991	coupés	VERB	O
991	au	ADP	O
991	ciseaux	NOUN	O
991	,	PUNCT	B-INGRED
991	ajouter	VERB	O
991	le	DET	O
991	jus	NOUN	B-INGRED
991	des	ADP	O
991	citrons	NOUN	B-INGRED
991	en	ADP	O
991	répartissant	VERB	O
991	bien	ADV	O
991	sur	ADP	O
991	toute	ADJ	O
991	la	DET	O
991	surface	NOUN	O
991	.	PUNCT	O
992	Ajouter	VERB	O
992	environ	ADV	B-INGRED
992	1	NUM	O
992	cuillère	NOUN	O
992	à	ADP	O
992	soupe	NOUN	B-INGRED
992	d'	ADP	I-INGRED
992	huile	NOUN	I-INGRED
992	d'	ADP	O
992	olive	NOUN	O
992	(	PUNCT	O
992	assez	ADV	O
992	pour	ADP	O
992	recouvrir	VERB	O
992	,	PUNCT	B-INGRED
992	mais	CCONJ	O
992	pas	ADV	O
992	trop	ADV	O
992	pour	ADP	O
992	ne	ADV	O
992	pas	ADV	O
992	baigner	VERB	O
992	!	PUNCT	O
993	)	PUNCT	O
994	.	PUNCT	O
995	Recommencer	VERB	O
995	l'	DET	O
995	opération	NOUN	O
995	pour	ADP	O
995	chaque	DET	O
995	couche	NOUN	O
995	.	PUNCT	O
996	Puis	CCONJ	O
996	,	PUNCT	B-INGRED
996	laisser	VERB	O
996	mariner	VERB	O
996	au	ADP	O
996	frigo	NOUN	O
996	en	ADP	O
996	recouvrant	VERB	O
996	d'	ADP	O
996	un	DET	O
996	film	NOUN	O
996	plastique	ADJ	O
996	,	PUNCT	B-INGRED
996	pendant	ADP	O
996	au	ADP	O
996	moins	ADV	O
996	une	DET	O
996	matinée	NOUN	O
996	ou	CCONJ	B-INGRED
996	après-midi	NOUN	O
996	:	PUNCT	B-INGRED
996	idéalement	ADV	O
996	,	PUNCT	B-INGRED
996	préparer	VERB	O
996	la	DET	O
996	veille	NOUN	O
996	pour	ADP	O
996	le	DET	O
996	lendemain	NOUN	O
996	.	PUNCT	O
997	A	ADP	O
997	déguster	VERB	O
997	avec	ADP	O
997	des	DET	O
997	blinis	NOUN	O
997	maison	ADJ	O
997	,	PUNCT	B-INGRED
997	tartinés	VERB	O
997	de	ADP	O
997	beurre	NOUN	B-INGRED
997	frais	ADJ	B-INGRED
997	...	PUNCT	O
998	Laver	VERB	O
998	et	CCONJ	O
998	éplucher	VERB	O
998	(	PUNCT	O
998	ou	CCONJ	B-INGRED
998	non	ADV	O
998	,	PUNCT	B-INGRED
998	selon	ADP	O
998	les	DET	O
998	goûts	NOUN	O
998	)	PUNCT	O
998	la	DET	O
998	courgette	NOUN	B-INGRED
998	et	CCONJ	O
998	la	PRON	O
998	couper	VERB	O
998	en	ADP	O
998	dés	NOUN	O
998	.	PUNCT	O
999	Mettre	VERB	O
999	tous	ADJ	O
999	les	DET	O
999	ingrédients	NOUN	O
999	dans	ADP	O
999	la	DET	O
999	marmite	NOUN	O
999	.	PUNCT	O
1000	Laisser	VERB	O
1000	cuire	VERB	O
1000	le	DET	O
1000	tout	NOUN	O
1000	pendant	ADP	O
1000	30	NUM	O
1000	mn	NOUN	O
1000	minimum	ADV	O
1000	.	PUNCT	O
1001	Passer	VERB	O
1001	la	DET	O
1001	soupe	NOUN	O
1001	à	ADP	O
1001	la	DET	O
1001	moulinette	NOUN	O
1001	ou	CCONJ	B-INGRED
1001	au	ADP	O
1001	robot	NOUN	O
1001	.	PUNCT	O
1002	Pour	ADP	O
1002	les	DET	O
1002	petits	ADJ	B-INGRED
1002	gourmands	NOUN	O
1003	:	PUNCT	B-INGRED
1003	rajouter	VERB	O
1003	de	ADP	O
1003	la	DET	O
1003	crème	NOUN	B-INGRED
1003	fraîche	ADJ	I-INGRED
1003	(	PUNCT	O
1003	1	PUNCT	O
1003	ou	CCONJ	B-INGRED
1003	2	NUM	O
1003	cuillères	NOUN	O
1003	à	ADP	O
1003	soupe	NOUN	O
1003	)	PUNCT	O
1004	.	PUNCT	O
1005	Photo	NOUN	O
1005	:	PUNCT	B-INGRED
1005	Manina	PROPN	O
1005	Hatzimichali	PROPN	O
1006	Faire	AUX	O
1006	revenir	VERB	O
1006	les	DET	O
1006	oignons	NOUN	B-INGRED
1006	et	CCONJ	O
1006	le	DET	O
1006	lard	NOUN	B-INGRED
1006	.	PUNCT	O
1007	Réserver	VERB	O
1007	.	PUNCT	O
1008	Mettre	VERB	O
1008	la	DET	O
1008	viande	NOUN	B-INGRED
1008	dans	ADP	O
1008	un	DET	O
1008	faitout	NOUN	O
1008	,	PUNCT	B-INGRED
1008	ajouter	VERB	O
1008	sel	NOUN	B-INGRED
1008	poivre	NOUN	B-INGRED
1008	,	PUNCT	B-INGRED
1008	vin	NOUN	B-INGRED
1008	,	PUNCT	B-INGRED
1008	carottes	NOUN	B-INGRED
1008	,	PUNCT	B-INGRED
1008	laisser	AUX	O
1008	mijoter	VERB	O
1008	30	NUM	O
1008	mn	NOUN	O
1008	.	PUNCT	O
1009	Ajouter	VERB	O
1009	oignons	NOUN	B-INGRED
1009	et	CCONJ	O
1009	lard	NOUN	B-INGRED
1009	,	PUNCT	B-INGRED
1009	puis	CCONJ	O
1009	cuire	VERB	O
1009	à	ADP	O
1009	feu	NOUN	O
1009	doux	ADJ	O
1009	pendant	ADP	O
1009	au	ADP	O
1009	moins	ADV	O
1009	3h	NUM	O
1010	.	PUNCT	O
1011	Meilleur	ADJ	O
1011	quand	SCONJ	O
1011	il	PRON	O
1011	est	AUX	O
1011	réchauffé	VERB	O
1011	2	NUM	O
1011	ou	CCONJ	B-INGRED
1011	3	NUM	O
1011	fois	NOUN	O
1011	.	PUNCT	O
1012	Pinot	NOUN	O
1012	noir	ADJ	O
1012	,	PUNCT	B-INGRED
1012	Beaujolais	PROPN	O
1012	,	PUNCT	B-INGRED
1012	Côtes	NOUN	O
1012	du	ADP	O
1012	Rhônes	PROPN	O
1013	Dans	ADP	O
1013	un	DET	O
1013	plat	NOUN	O
1013	peu	ADV	O
1013	profond	ADJ	O
1013	,	PUNCT	B-INGRED
1013	mélanger	VERB	O
1013	tous	ADJ	O
1013	les	DET	O
1013	ingrédients	NOUN	O
1013	.	PUNCT	O
1014	Ajouter	VERB	O
1014	les	DET	O
1014	ailes	NOUN	B-INGRED
1014	de	ADP	I-INGRED
1014	poulet	NOUN	I-INGRED
1014	et	CCONJ	O
1014	remuer	VERB	O
1014	pour	ADP	O
1014	bien	ADV	O
1014	mélanger	VERB	O
1014	.	PUNCT	O
1015	Laisser	VERB	O
1015	une	DET	O
1015	nuit	NOUN	O
1015	au	ADP	O
1015	réfrigérateur	NOUN	O
1015	.	PUNCT	O
1016	Préchauffer	VERB	O
1016	le	DET	O
1016	four	NOUN	O
1016	à	ADP	O
1016	210	NUM	O
1016	°	NOUN	O
1016	C	NOUN	O
1016	et	CCONJ	O
1016	enduire	VERB	O
1016	la	DET	O
1016	plaque	NOUN	O
1016	d'	ADP	O
1016	un	DET	O
1016	peu	NOUN	O
1016	d'	ADP	O
1016	huile	NOUN	B-INGRED
1016	.	PUNCT	O
1017	Disposer	VERB	O
1017	les	DET	O
1017	ailes	NOUN	B-INGRED
1017	et	CCONJ	O
1017	faire	AUX	O
1017	cuire	VERB	O
1017	+	ADV	O
1017	/-	ADV	O
1017	20	NUM	O
1017	min	NOUN	O
1017	.	PUNCT	O
1018	Passer	VERB	O
1018	au	ADP	O
1018	grill	NOUN	O
1018	+	ADV	O
1018	/-	ADV	O
1018	5	NUM	O
1018	min	NOUN	O
1018	pour	ADP	O
1018	qu'	SCONJ	O
1018	elles	PRON	O
1018	croustillent	VERB	O
1018	.	PUNCT	O
1019	Servir	VERB	O
1019	avec	ADP	O
1019	une	DET	O
1019	sauce	NOUN	B-INGRED
1019	au	ADP	O
1019	piment	NOUN	B-INGRED
1019	doux	ADJ	O
1019	...	PUNCT	O
1020	c'	PRON	O
1020	est	AUX	O
1020	encore	ADV	O
1020	meilleur	ADJ	O
1020	.	PUNCT	O
1021	Peut	VERB	O
1021	également	ADV	O
1021	être	AUX	O
1021	servi	VERB	O
1021	en	ADP	O
1021	plat	NOUN	O
1021	principal	ADJ	O
1021	,	PUNCT	B-INGRED
1021	accompagné	VERB	O
1021	de	ADP	O
1021	riz	NOUN	B-INGRED
1021	rond	ADJ	O
1021	.	PUNCT	O
1022	Pinot	NOUN	O
1022	noir	ADJ	O
1023	Faire	AUX	O
1023	dorer	VERB	O
1023	le	DET	O
1023	rôti	NOUN	B-INGRED
1023	de	ADP	O
1023	gigue	NOUN	O
1023	sur	ADP	O
1023	toutes	ADJ	O
1023	les	DET	O
1023	faces	NOUN	O
1023	.	PUNCT	O
1024	Saler	VERB	O
1024	,	PUNCT	B-INGRED
1024	poivrer	VERB	O
1024	et	CCONJ	O
1024	ajouter	VERB	O
1024	les	DET	O
1024	baies	NOUN	B-INGRED
1024	de	ADP	I-INGRED
1024	genévrier	NOUN	I-INGRED
1024	.	PUNCT	O
1025	Cuire	VERB	O
1025	1/2	NUM	B-INGRED
1025	h	NOUN	B-INGRED
1025	à	ADP	O
1025	couvert	NOUN	O
1025	.	PUNCT	O
1026	Déglacer	VERB	O
1026	le	DET	O
1026	tout	NOUN	O
1026	avec	ADP	O
1026	le	DET	O
1026	vin	NOUN	B-INGRED
1026	rouge	ADJ	I-INGRED
1026	+	ADP	O
1026	le	DET	O
1026	fond	NOUN	B-INGRED
1026	brun	ADJ	I-INGRED
1026	.	PUNCT	O
1027	Ajouter	VERB	O
1027	le	DET	O
1027	thym	NOUN	B-INGRED
1027	et	CCONJ	O
1027	le	DET	O
1027	laurier	NOUN	B-INGRED
1027	.	PUNCT	O
1028	Mettre	VERB	O
1028	la	DET	O
1028	viande	NOUN	B-INGRED
1028	de	ADP	O
1028	côté	NOUN	O
1028	et	CCONJ	O
1028	réduire	VERB	O
1028	la	DET	O
1028	sauce	NOUN	B-INGRED
1028	de	ADP	O
1028	moitié	NOUN	O
1028	.	PUNCT	O
1029	Peler	VERB	O
1029	les	DET	O
1029	poires	NOUN	B-INGRED
1029	et	CCONJ	O
1029	les	PRON	O
1029	couper	VERB	O
1029	en	ADP	O
1029	dés	NOUN	O
1029	;	PUNCT	O
1030	les	PRON	O
1030	réchauffer	VERB	O
1030	avec	ADP	O
1030	les	DET	O
1030	airelles	NOUN	B-INGRED
1030	et	CCONJ	O
1030	le	DET	O
1030	sucre	NOUN	B-INGRED
1030	.	PUNCT	O
1031	Couper	VERB	O
1031	la	DET	O
1031	pâte	NOUN	B-INGRED
1031	feuilletée	ADJ	I-INGRED
1031	en	ADP	O
1031	4	NUM	O
1031	et	CCONJ	O
1031	cuire	VERB	O
1031	les	DET	O
1031	feuilles	NOUN	O
1031	de	ADP	O
1031	pâte	NOUN	B-INGRED
1031	25	NUM	O
1031	min	NOUN	O
1031	ds	ADP	O
1031	le	DET	O
1031	four	NOUN	O
1031	à	ADP	O
1031	180	NUM	O
1031	°	NUM	O
1031	C	NOUN	O
1031	.	PUNCT	O
1032	Couper	VERB	O
1032	ensuite	ADV	O
1032	les	DET	O
1032	feuilles	NOUN	O
1032	en	ADP	O
1032	deux	NUM	B-INGRED
1032	et	CCONJ	O
1032	les	PRON	O
1032	fourrer	VERB	O
1032	avec	ADP	O
1032	le	DET	O
1032	mélange	NOUN	B-INGRED
1032	poires	NOUN	B-INGRED
1032	/	CCONJ	O
1032	airelles	NOUN	B-INGRED
1032	.	PUNCT	O
1033	Couper	VERB	O
1033	le	DET	O
1033	rôti	NOUN	B-INGRED
1033	en	ADP	O
1033	tranches	NOUN	O
1033	et	CCONJ	O
1033	accompagner	VERB	O
1033	des	DET	O
1033	feuilletés	NOUN	O
1033	,	PUNCT	B-INGRED
1033	de	ADP	O
1033	la	DET	O
1033	cressonette	NOUN	O
1033	et	CCONJ	O
1033	de	ADP	O
1033	la	DET	O
1033	sauce	NOUN	B-INGRED
1033	.	PUNCT	O
1034	Le	DET	O
1034	Vallon	NOUN	O
1034	du	ADP	O
1034	Château	NOUN	O
1034	Barde	PROPN	O
1034	Haut	ADJ	O
1034	,	PUNCT	B-INGRED
1034	St	PROPN	O
1034	Emilion	PROPN	O
1034	Grand	ADJ	O
1034	Cru	NOUN	O
1034	MDC	PROPN	O
1034	1996	NUM	O
1035	Tremper	VERB	O
1035	les	DET	O
1035	raisins	NOUN	B-INGRED
1035	dans	ADP	O
1035	de	ADP	O
1035	l'	DET	O
1035	eau	NOUN	B-INGRED
1035	tiède	ADJ	O
1035	pour	ADP	O
1035	les	PRON	O
1035	faire	AUX	O
1035	gonfler	VERB	O
1035	.	PUNCT	O
1036	Mélanger	VERB	O
1036	la	DET	O
1036	levure	NOUN	B-INGRED
1036	à	ADP	O
1036	10	NUM	O
1036	cl	NOUN	O
1036	de	ADP	O
1036	lait	NOUN	B-INGRED
1036	et	CCONJ	O
1036	un	DET	O
1036	peu	ADV	O
1036	de	ADP	O
1036	farine	NOUN	B-INGRED
1036	pour	ADP	O
1036	en	PRON	O
1036	faire	VERB	O
1036	une	DET	O
1036	pâte	NOUN	B-INGRED
1036	à	ADP	O
1036	laisser	AUX	O
1036	reposer	VERB	O
1036	jusqu'	ADP	O
1036	à	ADP	O
1036	doublement	NOUN	O
1036	de	ADP	O
1036	son	DET	O
1036	volume	NOUN	B-INGRED
1036	.	PUNCT	O
1037	Mélanger	VERB	O
1037	la	DET	O
1037	farine	NOUN	B-INGRED
1037	restante	ADJ	O
1037	,	PUNCT	B-INGRED
1037	le	DET	O
1037	sel	NOUN	B-INGRED
1037	,	PUNCT	B-INGRED
1037	le	DET	O
1037	sucre	NOUN	B-INGRED
1037	,	PUNCT	B-INGRED
1037	les	DET	O
1037	oeufs	NOUN	B-INGRED
1037	et	CCONJ	O
1037	les	DET	O
1037	10cl	NUM	O
1037	de	ADP	O
1037	lait	NOUN	B-INGRED
1037	restants	ADJ	O
1037	.	PUNCT	O
1038	Pétrir	VERB	O
1038	pendant	ADP	O
1038	15	NUM	O
1038	mn	NOUN	O
1038	pour	ADP	O
1038	bien	ADV	O
1038	aérer	VERB	O
1038	la	DET	O
1038	pâte	NOUN	B-INGRED
1038	.	PUNCT	O
1039	Ajouter	VERB	O
1039	le	DET	O
1039	beurre	NOUN	B-INGRED
1039	ramolli	VERB	I-INGRED
1039	et	CCONJ	O
1039	bien	ADV	O
1039	mélanger	VERB	O
1039	.	PUNCT	O
1040	Ajouter	VERB	O
1040	ensuite	ADV	O
1040	le	DET	O
1040	levain	NOUN	O
1040	,	PUNCT	B-INGRED
1040	puis	CCONJ	O
1040	pétrir	VERB	O
1040	quelques	DET	O
1040	minutes	NOUN	O
1040	jusqu'	ADP	O
1040	à	ADP	O
1040	ce	PRON	O
1040	que	SCONJ	O
1040	la	DET	O
1040	pâte	NOUN	B-INGRED
1040	se	PRON	O
1040	détache	VERB	O
1040	des	ADP	O
1040	bords	NOUN	O
1040	du	ADP	O
1040	récipient	NOUN	O
1040	.	PUNCT	O
1041	Couvrir	VERB	O
1041	d'	ADP	O
1041	un	DET	O
1041	linge	NOUN	O
1041	et	CCONJ	O
1041	laisser	AUX	O
1041	reposer	VERB	O
1041	pendant	ADP	O
1041	1h	NUM	O
1041	dans	ADP	O
1041	un	DET	O
1041	endroit	NOUN	O
1041	tempéré	VERB	O
1041	(	PUNCT	O
1041	près	ADV	O
1041	d'	ADP	O
1041	un	DET	O
1041	radiateur	NOUN	O
1041	par	ADP	O
1041	exemple	NOUN	O
1041	)	PUNCT	O
1041	.	PUNCT	O
1042	Faire	AUX	O
1042	reprendre	VERB	O
1042	à	ADP	O
1042	la	DET	O
1042	pâte	NOUN	B-INGRED
1042	son	DET	O
1042	volume	NOUN	B-INGRED
1042	initial	ADJ	O
1042	en	ADP	O
1042	la	PRON	O
1042	tapotant	VERB	O
1043	.	PUNCT	O
1044	Ajouter	VERB	O
1044	les	DET	O
1044	raisins	NOUN	B-INGRED
1044	et	CCONJ	O
1044	mélanger	VERB	O
1044	.	PUNCT	O
1045	Bien	ADV	O
1045	beurrer	VERB	O
1045	le	DET	O
1045	moule	NOUN	O
1045	à	ADP	O
1045	kougelhopf	NOUN	O
1045	jusque	ADP	O
1045	dans	ADP	O
1045	les	DET	O
1045	cannelures	NOUN	O
1045	.	PUNCT	O
1046	Déposer	VERB	O
1046	une	DET	O
1046	amande	NOUN	O
1046	dans	ADP	O
1046	chaque	DET	O
1046	cannelure	NOUN	O
1046	.	PUNCT	O
1047	Y	PRON	O
1047	mettre	VERB	O
1047	la	DET	O
1047	pâte	NOUN	B-INGRED
1047	et	CCONJ	O
1047	laisser	VERB	O
1047	reposer	VERB	O
1047	jusqu'	ADP	O
1047	à	ADP	O
1047	ce	PRON	O
1047	qu'	SCONJ	O
1047	elle	PRON	O
1047	arrive	VERB	O
1047	au	ADP	O
1047	bord	NOUN	O
1047	du	ADP	O
1047	moule	NOUN	O
1047	.	PUNCT	O
1048	Cuire	VERB	O
1048	50	NUM	O
1048	minutes	NOUN	O
1048	à	ADP	O
1048	thermostat	NOUN	O
1048	7	NUM	O
1048	(	PUNCT	O
1048	200	NOUN	O
1048	-	NOUN	O
1048	210	NOUN	O
1048	°	NOUN	O
1048	C	NOUN	O
1048	)	PUNCT	O
1048	.	PUNCT	O
1049	Si	SCONJ	O
1049	la	DET	O
1049	pâte	NOUN	B-INGRED
1049	se	PRON	O
1049	colore	VERB	O
1049	de	ADP	O
1049	trop	ADV	O
1049	,	PUNCT	B-INGRED
1049	couvrir	VERB	O
1049	d'	ADP	O
1049	un	DET	O
1049	papier	NOUN	O
1049	sulfurisé	ADJ	O
1049	.	PUNCT	O
1050	Démouler	VERB	O
1050	sur	ADP	O
1050	une	DET	O
1050	grille	NOUN	O
1050	et	CCONJ	O
1050	saupoudrer	VERB	O
1050	généreusement	ADV	O
1050	de	ADP	O
1050	sucre	NOUN	B-INGRED
1050	glace	ADJ	I-INGRED
1050	.	PUNCT	O
1051	un	DET	O
1051	Gewurztraminer	NOUN	O
1051	ou	CCONJ	B-INGRED
1051	un	DET	O
